Weights
0.011946416244465213
0.0005804621932862923
0.0
-0.0005039035337010506
0.0
-0.000419689723678165
0.0
-0.005625249240724183
0.0
0.0
0.0
0.0
0.0004935958410761044
0.0001562815604792323
0.0015251307143749387
0.0
0.0
0.0003119328190202207
0.0
0.00031531457085222527
7.523438199551021e-05
0.0
0.0
0.0
0.0
0.0
0.0016254257518291473
0.0010874806862029521
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00080478112827121
0.0
0.0
0.0
0.0
-0.0009316348073915629
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.0003557539668050559
0.0
0.0
0.0
0.0
0.0007161153713738987
0.0
-0.0005086502786954665
0.0
0.0
0.0
0.0
-0.000361189905700829
0.00028046782054338547
0.0
0.0
0.0
0.0
0.01390895277069625
-0.009496359453920893
0.0
0.0
0.0
0.0
-0.002151154710462909
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0015900556698762469
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.0009468344715072947
0.0
0.0
-8.980934703798718e-05
0.0
0.0
0.0
0.0
0.00031675030305918693
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.008842297074213376
-0.00414238077163985
-1.7667320295868992e-06
0.0
0.0
0.0
-0.0007992818012501667
0.0
0.0
-0.0008425594437956013
0.0
-0.00027284504120452506
-0.0012036515669909677
-0.00030379812278178765
0.0
0.00045713973833561987
0.0
0.0
0.0007194307630933815
0.0003624303435984245
0.0
-0.0
0.0
-0.005126535064273311
-0.00048037188871708994
0.0
0.0
0.006237492905120113
0.0
-0.00017814860110777476
-0.0
-0.0
0.0
0.0
0.0
0.0
-0.00011085926480345761
0.0
-0.0
0.0
0.0007595796093150077
-0.0006110474138252106
-0.004605535606322997
-0.0008725434726282722
-0.0039805963145413325
-0.003779471826681335
0.0
0.0
0.00024216670466721356
0.00013848699936473948
3.9741979723354186e-05
7.628286872035465e-06
1.101735614820261e-06
0.0022542524093264555
5.1138206870335854e-05
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.0005475357014625165
-0.0007511297517766464
0.0
-0.0011509678396648543
-2.9301047849274052e-05
0.0
0.0
0.00046688223105565503
-0.0011042033249961717
0.000374391018482656
0.0
0.0
-0.0
0.0
0.0
0.0
0.0
0.0
-0.0
0.0
0.0
6.743433930341847e-05
0.0022628632142200795
0.0
0.003933084073262126
0.0
-0.00037575920203125797
0.0005527658080739975
0.0
0.0
-0.00014097954036096797
0.0
0.012253917997367319
-0.0031035268571639207
0.0
0.0
0.0
0.004933525719745536
0.0
0.0002515205037451983
0.0025871199433688636
0.0
0.0
0.0010292557916055417
-0.0004319715205844796
0.0
0.0004878736949324962
0.0
0.003973464395098833
0.0
0.0
-0.0020258637518495715
1.2039737600382731e-06
0.0
0.0
-0.006501550518202601
0.0
-0.0018021558876001212
0.0
0.0
-0.01326525513039555
0.0
0.0062899382155414294
0.11054599421973184
0.0
0.007412027536971231
0.0
0.0033838741806795657
0.0034946373368842805
0.0010142281286568131
0.0
0.0
0.0
0.0
0.0
0.000222485640541259
0.0
0.0
-0.0
0.0
0.0
0.0
-0.0
0.0
-0.0
0.0
0.0
0.0
-0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.002300616463316764
0.00267911610051076
0.012879655723599729
-0.0002841320333944047
0.0
0.003069942117009154
0.006296310274409886
0.0
0.0
0.004406811048688911
0.0
0.0
-0.00011245375435774709
0.0
0.0
0.0001981095467041589
0.0
0.0009439349718822025
0.001987505674986459
0.0006360989827027439
0.00033160032468329363
0.0
0.0006630146906346771
0.0025336151442242245
0.0
0.0
0.0
0.0005672055240987139
0.0018741006845058015
0.002444325139649663
0.0
0.0
0.0
-0.0
0.0
0.0
0.0
-0.0
0.0
-0.004249984918228487
-0.0
0.0
0.0
-0.0
0.0
-0.0
0.0
-0.01422587974313213
0.00699532998195033
-0.00011477852167295927
0.0
-0.0010683879316045288
0.0028182572396805187
0.0012698583309845308
0.0
0.0
-0.0
0.0
-0.00997246291109394
-0.0
0.0
0.0
0.0
-0.0002789045532682741
-0.0
0.0
0.0
-0.0
0.0
0.02160174219569828
-0.0
0.0
0.0
0.0
0.0
0.0
0.0014098940237049907
0.0015758178151302877
-0.000911809298292342
0.0013591431086003355
0.0002508940167338112
0.0
-7.193245278628609e-05
0.0
0.0
-0.0021111285182240517
0.0
-0.0002625743447510663
0.0
-1.8207206529204875e-05
0.0
0.0
0.0003061684644076045
0.0
-0.00022278623980104221
0.000834936286510364
0.0
0.0
-0.017020081977887774
0.0
-0.0024749124956656736
-0.0
0.0
-0.0009523178920228071
-0.0
0.0
-0.0005604849177307911
-0.0
0.0
-7.420379886685587e-06
0.0
0.0
-5.4319700240280295e-06
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.0008090578403546994
0.0
0.0
0.0
-0.003656465935709869
0.0
0.0
-0.0
-0.0
0.0
-0.0
0.005634054108329944
-0.002370269024357683
0.0
0.0
-0.0030333840527585225
-0.0008977155397502648
0.0
-0.0012585678078357505
-0.0002886239122684872
-0.0
-0.0
0.0
-0.0017531309741061162
-0.0
-0.0001543349091203652
-0.0017329451526172691
-0.0
-0.0021814790739990778
0.0
0.0
0.0014904999804352531
0.0
0.0
0.0
0.0
0.0
0.0
0.0020858847377567555
0.0
0.0
0.0
0.0
0.0001235449059487648
0.0
0.0015144945630152728
-0.002262307993462178
0.0
0.00019455732127811976
-0.0007933330207658504
-0.0005116529791324131
0.0
-0.008409453231897585
-0.0
-0.0007617058778580565
0.0022463330528032675
0.0
-0.0
-0.0
0.0023980361828737735
-0.0
0.006612796615999136
-0.0069853261768006575
